step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
46,CASH_OUT,$135175.81,C1108491160,0.0,0.0,C358154212,236621.22,371797.03,0,0
327,CASH_OUT,$385264.5,C834470082,32788.0,0.0,C1752394165,,1018997.98,0,0
172,CASH_OUT,$976830.22,C362141852,976830.22,0.0,C171474212,0.0,976830.22,1,0
723,CASH_OUT,$72955.08,C1464408178,72955.08,0.0,C262328593,0.0,72955.08,1,0
522,TRANSFER,$655356.04,C626656366,145.0,0.0,C1397063728,203037.37,858393.41,0,0
394,CASH_IN,$212021.94,C85126456,10887689.95,11099711.89,C969840584,398028.94,186007.0,0,0
442,CASH_IN,$32535.56,C619227747,20318.0,52853.56,C1231543822,1048694.13,1016158.58,0,0
204,PAYMENT,$5856.28,C701186166,0.0,0.0,M1556862754,0.0,0.0,0,0
18,CASH_OUT,$270360.84,C905077963,0.0,,C1002362253,602341.99,948389.05,0,0
346,PAYMENT,$11294.71,C217675595,21088.0,9793.29,M1764863373,,0.0,0,0
589,CASH_OUT,$212927.04,C729760118,0.0,,C1265909258,437804.2,650731.24,0,0
140,PAYMENT,$7833.49,C2138406593,26116.0,18282.51,M457429117,0.0,,0,0
201,PAYMENT,$26771.33,C886809615,253723.51,,M975208719,0.0,0.0,0,0
23,CASH_OUT,$3415.06,C633565923,2055.0,0.0,C2062232787,0.0,3415.06,0,0
134,PAYMENT,$13709.6,C1773740996,195862.83,182153.23,M437464476,0.0,0.0,0,0
13,CASH_OUT,$1161495.82,C165094398,1161495.82,0.0,C1966002811,319036.02,1565123.81,1,0
681,CASH_OUT,$8104557.88,C397420710,8104557.88,0.0,C1434531714,0.0,8104557.88,1,0
713,TRANSFER,$4130371.73,C589050166,4130371.73,0.0,C2115142048,0.0,0.0,1,0
399,CASH_IN,$325647.6,C1698384267,62618.0,388265.6,C614190962,600952.73,275305.13,0,0
187,TRANSFER,$1736804.93,C1692442952,,0.0,C1950313114,0.0,0.0,1,0
256,CASH_OUT,$70696.74,C40915366,70696.74,0.0,C1875866923,90517.55,,1,0
229,PAYMENT,$6425.53,C551906550,0.0,0.0,M613447380,0.0,0.0,0,0
322,PAYMENT,$5465.43,C875984444,0.0,0.0,M312297843,0.0,0.0,0,0
658,TRANSFER,$1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,1,0
159,TRANSFER,$301193.32,C2089040405,301193.32,0.0,C1669420376,0.0,0.0,1,0
180,TRANSFER,$575991.04,C1579045185,142731.0,0.0,C170214298,,777033.18,0,0
13,CASH_OUT,$245547.13,C1501818826,0.0,0.0,C1670374565,710551.09,876224.81,0,0
300,PAYMENT,$2773.8,C901574268,0.0,,M2125803923,0.0,0.0,0,0
157,PAYMENT,$2045.13,C834511174,,0.0,M2122937627,0.0,0.0,0,0
306,CASH_OUT,$161001.79,C64322084,5018.0,0.0,C734076060,11259526.9,11420528.69,0,0
353,PAYMENT,$1708.8,C427758540,0.0,0.0,M2010756000,0.0,0.0,0,0
372,CASH_OUT,$193082.93,C1132920154,0.0,0.0,C916443361,419945.69,613028.62,0,0
19,CASH_OUT,$116132.36,C1931056790,0.0,0.0,C1428963834,181111.1,286114.58,0,0
43,CASH_OUT,$141942.63,C1672749638,46197.0,0.0,C382824245,3876.0,0.0,0,0
373,CASH_OUT,$36476.67,C1771890840,0.0,,C2097524827,155077.18,191553.85,0,0
41,CASH_OUT,$208351.36,C1010508829,210929.49,2578.13,C1824281634,782064.42,990415.78,0,0
12,CASH_IN,$305646.82,C1992273387,1812621.41,2118268.23,C734159745,501024.13,325825.82,0,0
469,TRANSFER,$4417191.86,C2061241585,4417191.86,0.0,C558432551,0.0,0.0,1,0
424,CASH_OUT,$1346264.61,C309497178,1346264.61,0.0,C11026279,1806026.36,3152290.97,1,0
133,CASH_OUT,$232184.13,C752267235,91076.0,0.0,C740155025,73992.21,306176.35,0,0
34,CASH_IN,$25438.16,C465296061,2326198.56,2351636.72,C132669970,109153.67,83715.51,0,0
158,PAYMENT,$27332.39,C1068096011,843.0,0.0,M422492092,0.0,0.0,0,0
224,TRANSFER,$1150717.15,C578750781,1150717.15,0.0,C179427738,0.0,0.0,1,0
215,CASH_OUT,$120882.1,C1720899254,101040.0,0.0,C1363677747,2856881.44,2977763.54,0,0
403,PAYMENT,$2491.32,C956514558,218866.91,216375.59,M1767097405,0.0,0.0,0,0
373,CASH_OUT,$435486.88,C1088271067,151920.0,0.0,C1024003907,3132440.86,3567927.74,0,0
95,CASH_IN,$91439.6,C419934723,3074074.93,3165514.53,C2064045655,626856.67,535417.07,0,0
176,CASH_OUT,$455709.8,C430667464,455709.8,0.0,C2067401577,46498.39,502208.18,1,0
299,PAYMENT,$4629.51,C2092145061,0.0,0.0,M1653695830,,0.0,0,0
19,CASH_IN,$65631.06,C928186936,23492.0,89123.06,C1379493838,0.0,0.0,0,0
202,CASH_OUT,$521431.05,C2037486436,129713.0,,C1096534368,457907.58,979338.64,0,0
374,CASH_OUT,$413739.95,C1152153205,20630.0,0.0,C1890931057,0.0,413739.95,0,0
397,PAYMENT,$10340.68,C1105232290,208660.05,198319.37,M1401839977,0.0,0.0,0,0
35,PAYMENT,$2292.15,C49834220,0.0,0.0,M130862370,0.0,,0,0
22,PAYMENT,$8851.04,C2094092483,104134.0,95282.96,M1871555994,0.0,,0,0
371,PAYMENT,$16523.98,C1385127444,5244.0,0.0,M1719086806,0.0,0.0,0,0
139,CASH_OUT,$302683.71,C949167750,0.0,0.0,C1956904198,5127542.13,5430225.84,0,0
353,PAYMENT,$48072.87,C1251363760,181.0,0.0,M578270628,0.0,0.0,0,0
183,PAYMENT,$3697.37,C1897085858,30895.0,27197.63,M430702218,0.0,0.0,0,0
227,PAYMENT,$26664.07,C272410307,511406.71,484742.64,M60232970,0.0,0.0,0,0
138,PAYMENT,$18375.09,C514178042,220881.1,202506.01,M1108170427,0.0,0.0,0,0
41,CASH_IN,$191709.57,C374092611,3833419.2,4025128.77,C168537290,2225844.48,2034134.92,0,0
182,CASH_IN,$179345.59,C1000275011,8351507.06,8530852.64,C552375935,207150.27,27804.68,0,0
474,TRANSFER,$1165171.47,C107566089,1165171.47,0.0,C956043310,0.0,0.0,1,0
163,CASH_IN,$15176.91,C1564314878,536415.0,551591.91,C1176912109,25517794.24,25502617.33,0,0
344,CASH_OUT,$118499.44,C1801565118,,0.0,C1877373343,1881892.83,2000392.27,1,0
91,TRANSFER,$737285.03,C2082041963,737285.03,,C484298628,,0.0,1,0
157,CASH_OUT,$339510.14,C515155473,50972.0,0.0,C1020734678,913263.59,1252773.73,0,0
161,PAYMENT,$38848.69,C1266773160,24791.0,0.0,M2073403577,0.0,0.0,0,0
322,CASH_IN,$16851.11,C1726021634,399864.0,416715.11,C838593820,0.0,0.0,0,0
546,PAYMENT,$1387.45,C1095002331,0.0,0.0,M1058443099,0.0,0.0,0,0
252,CASH_OUT,$254101.93,C1039476577,45719.0,0.0,C1562233777,0.0,254101.93,0,0
685,TRANSFER,$73110.82,C1808244239,73110.82,,C1237294806,0.0,0.0,1,0
135,PAYMENT,$3257.31,C1514614602,397298.28,394040.97,M1768342067,0.0,0.0,0,0
236,CASH_OUT,$67220.18,C1453236749,,0.0,C1359340736,75068.96,142289.13,0,0
34,CASH_IN,$131825.4,C2051643530,,151168.4,C1989973699,175252.43,43427.03,0,0
212,CASH_OUT,$198446.17,C2141069383,10541.0,0.0,C1412635870,1289570.49,1224132.69,0,0
285,PAYMENT,$69684.88,C1223312732,0.0,0.0,M322775370,0.0,0.0,0,0
404,PAYMENT,$6190.34,C1171969895,0.0,0.0,M138507660,0.0,0.0,0,0
298,CASH_OUT,$301981.55,C2041102391,0.0,0.0,C545693295,650214.52,952196.07,0,0
375,CASH_OUT,$80678.09,C1925514696,21264.0,0.0,C5002977,0.0,,0,0
45,TRANSFER,$217255.97,C1481880227,217255.97,0.0,C948441746,0.0,0.0,1,0
228,CASH_OUT,$133720.09,C700463378,0.0,0.0,C1714083725,208839.28,,0,0
234,CASH_IN,$65484.2,C529155157,2423109.56,2488593.76,C323940975,142270.72,76786.52,0,0
179,CASH_OUT,$219832.02,C2054164189,0.0,0.0,C9089718,2186981.48,2406813.51,0,0
305,CASH_IN,$409766.66,C1491857429,179006.0,588772.66,C744811394,296757.92,0.0,0,0
613,CASH_OUT,$51589.87,C1614655562,51589.87,0.0,C644722343,0.0,51589.87,1,0
236,CASH_OUT,$185763.32,C1833890781,,0.0,C1685946887,259161.21,444924.53,0,0
26,TRANSFER,$1027152.36,C414159853,1027152.36,,C1087566727,,0.0,1,0
164,CASH_IN,$449490.62,C618046784,6322938.27,6772428.89,C1710951761,4424211.47,3974720.85,0,0
44,PAYMENT,$18633.63,C1731775946,0.0,0.0,M966590046,0.0,0.0,0,0
276,CASH_OUT,$49658.54,C907291298,,0.0,C2006029122,1241143.92,1290802.46,0,0
279,CASH_IN,$161844.48,C358573096,109262.0,271106.48,C1128818370,0.0,0.0,0,0
149,TRANSFER,$172510.95,C1433873566,172510.95,0.0,C45573890,0.0,0.0,1,0
336,CASH_OUT,$12783.52,C540021913,232851.0,220067.48,C924238941,,12783.52,0,0
495,PAYMENT,$26330.09,C1036514405,1035.0,0.0,M1192713139,0.0,0.0,0,0
140,CASH_OUT,$562.95,C228955295,,99487.05,C23587508,5019204.07,,0,0
184,CASH_OUT,$101834.28,C1123816144,0.0,,C992907828,117894.95,346659.35,0,0
401,PAYMENT,$11566.28,C926088766,0.0,0.0,M369564397,0.0,0.0,0,0
346,CASH_OUT,$370954.29,C2097808258,226.0,,C1119895357,8083788.75,9042289.47,0,0
208,DEBIT,$5354.51,C969673128,0.0,0.0,C57513669,205838.24,211192.75,0,0
238,PAYMENT,$11973.98,C556801615,816.0,0.0,M1498620282,0.0,0.0,0,0
187,CASH_IN,$102850.68,C1696670860,183780.0,286630.68,C1263973557,4580156.1,4477305.42,0,0
252,PAYMENT,$10290.55,C137527482,0.0,0.0,M568098019,0.0,,0,0
278,CASH_OUT,$122882.68,C1077822468,99850.0,0.0,C1161265847,1304307.9,1427190.58,0,0
162,PAYMENT,$649.49,C1119402915,0.0,0.0,M1969174552,0.0,,0,0
618,CASH_OUT,$1743864.1,C1063377815,1743864.1,0.0,C674523745,145959.55,1889823.65,1,0
298,CASH_OUT,$126092.61,C1605638949,223168.0,97075.39,C2031057786,0.0,126092.61,0,0
135,PAYMENT,$29092.27,C1922951791,21948.0,0.0,M1938292748,0.0,0.0,0,0
380,PAYMENT,$14393.65,C240747822,84936.27,70542.62,M717154697,0.0,0.0,0,0
481,TRANSFER,$832811.84,C1215783470,,0.0,C1131260473,0.0,0.0,1,0
132,CASH_OUT,$236410.17,C1726549632,,0.0,C2070592483,89983.84,326394.01,0,0
241,PAYMENT,$1238.55,C1036766349,136224.0,134985.45,M1340007629,0.0,0.0,0,0
34,CASH_OUT,$121232.69,C180634313,0.0,0.0,C105681493,666850.07,,0,0
330,CASH_IN,$196766.12,C274503853,15743.0,212509.12,C914872731,1991428.82,,0,0
305,CASH_IN,$33776.44,C284427041,260929.0,,C78640964,,,0,0
356,CASH_IN,$421984.09,C624729193,7792209.93,8214194.02,C1135758726,986524.12,564540.02,0,0
327,CASH_IN,$255656.71,C679087548,51995.0,307651.71,C614303669,0.0,0.0,0,0
235,CASH_IN,$291379.02,C114750482,4454926.18,4746305.2,C2110337370,590281.17,298902.14,0,0
58,CASH_OUT,$6501303.14,C1033290326,6501303.14,0.0,C1721246847,4439499.5,10940802.64,1,0
180,CASH_OUT,$148440.87,C330946844,8617.09,0.0,C30809402,966275.96,1114716.83,0,0
132,CASH_OUT,$238205.29,C439694054,0.0,0.0,C549341309,663226.66,798957.15,0,0
180,CASH_OUT,$55583.18,C1997635834,,0.0,C1128405294,326530.79,382113.97,0,0
18,TRANSFER,$1974352.3,C745648946,1974352.3,0.0,C1091334879,0.0,0.0,1,0
139,PAYMENT,$15170.4,C1276679720,0.0,0.0,M1086713562,0.0,0.0,0,0
59,TRANSFER,$2050727.81,C721700955,2050727.81,,C1996747267,0.0,0.0,1,0
12,CASH_IN,$614415.79,C447096438,8990712.49,9605128.28,C1309225797,3881401.56,,0,0
736,CASH_OUT,$537539.57,C1804356625,537539.57,0.0,C1581411164,8034.16,545573.72,1,0
9,CASH_OUT,$8983.45,C267528877,,1910447.89,C1435884329,257184.18,3168612.19,0,0
282,PAYMENT,$6886.08,C1329037597,834890.78,828004.7,M1810017867,0.0,0.0,0,0
393,CASH_OUT,$354766.32,C18237874,0.0,0.0,C185119804,3156525.9,3511292.22,0,0
336,CASH_OUT,$38115.0,C1960830625,38115.0,0.0,C1755573980,190197.12,228312.12,1,0
7,PAYMENT,$4219.8,C61921754,60898.0,56678.2,M1522752279,0.0,0.0,0,0
258,CASH_IN,$123088.41,C378958659,,1367308.68,C1444380836,781130.03,658041.62,0,0
40,CASH_IN,$377081.05,C713294733,62707.0,439788.05,C1659860461,694452.58,317371.53,0,0
206,CASH_OUT,$9834.21,C305283635,0.0,,C243205504,292017.21,301851.42,0,0
346,CASH_OUT,$132139.82,C1319357654,,0.0,C1843684228,481900.6,614040.42,0,0
36,CASH_OUT,$138009.44,C1112188920,52545.0,0.0,C1172804049,0.0,138009.44,0,0
376,CASH_IN,$273617.0,C744615389,6010351.76,6283968.76,C1157654026,11887105.35,11613488.35,0,0
711,TRANSFER,$3399575.93,C1941295125,3399575.93,0.0,C1885948994,0.0,0.0,1,0
202,PAYMENT,$18170.39,C413560756,131608.07,113437.68,M1854353019,0.0,0.0,0,0
42,CASH_OUT,$38460.61,C921919497,192585.0,154124.39,C385680288,0.0,38460.61,0,0
281,CASH_IN,$245679.6,C781384377,1153481.17,1399160.77,C2083867018,6129493.01,5883813.41,0,0
322,CASH_IN,$143901.65,C1175075958,17561630.59,,C2112294771,226391.23,,0,0
23,PAYMENT,$11211.16,C1093209117,,48651.84,M842259233,0.0,0.0,0,0
130,CASH_OUT,$415280.34,C2053064417,0.0,,C1063760935,1593517.93,2008798.27,0,0
287,CASH_IN,$366221.3,C1334630771,2728388.16,3094609.46,C1425542811,3393535.53,3027314.23,0,0
400,PAYMENT,$46990.34,C1331291446,163423.84,116433.5,M36648060,0.0,0.0,0,0
466,DEBIT,$3687.35,C595395114,,4776.65,C396791518,,255526.51,0,0
41,PAYMENT,$19623.93,C536888331,,0.0,M1545472989,0.0,0.0,0,0
436,CASH_OUT,$4135944.29,C1649836304,4135944.29,0.0,C14138104,0.0,4135944.29,1,0
304,CASH_IN,$35417.85,C866602182,,6104168.94,C191306416,255371.37,219953.52,0,0
35,PAYMENT,$2586.29,C1444826353,11303.0,8716.71,M212454955,0.0,0.0,0,0
186,TRANSFER,$345802.34,C1089670756,,0.0,C747932688,0.0,0.0,1,0
308,CASH_OUT,$50271.78,C591789619,0.0,0.0,C1798879586,1346906.46,1397178.24,0,0
427,CASH_OUT,$1171751.17,C711131179,1171751.17,0.0,C1501386709,0.0,,1,0
477,CASH_OUT,$338293.14,C1232836519,338293.14,0.0,C1361370826,4293922.64,4632215.78,1,0
256,CASH_IN,$208047.72,C1670355597,2454369.15,2662416.87,C1703421162,447105.97,239058.25,0,0
518,CASH_OUT,$242896.12,C523279178,242896.12,,C149546103,2182109.56,2425005.68,1,0
154,TRANSFER,$141837.8,C1874018403,141837.8,0.0,C1391104856,0.0,0.0,1,0
232,CASH_OUT,$144537.45,C957913687,0.0,0.0,C1305056013,66655.77,211193.23,0,0
399,PAYMENT,$18180.62,C33989922,32270.0,14089.38,M1915241729,0.0,0.0,0,0
208,TRANSFER,$900556.8,C485548056,896.0,0.0,C1502171587,,,0,0
213,TRANSFER,$300867.11,C1522783199,99258.0,0.0,C1803726626,3521024.13,3821891.24,0,0
327,CASH_IN,$83637.88,C1261506774,432098.42,515736.3,C441791471,1518249.91,,0,0
85,TRANSFER,$167679.27,C108588868,167679.27,0.0,C944240643,0.0,,1,0
33,CASH_IN,$46659.04,C1688244730,11266.0,57925.04,C752195045,265430.69,218771.64,0,0
355,CASH_IN,$570467.2,C257196095,14902242.24,15472709.44,C689413321,3760467.68,3190000.49,0,0
619,TRANSFER,$2341474.44,C532100013,2341474.44,0.0,C586068817,0.0,0.0,1,0
697,TRANSFER,$378623.9,C1584281400,378623.9,0.0,C62581304,0.0,0.0,1,0
281,CASH_IN,$27598.66,C596227923,102812.0,130410.66,C1670229038,,0.0,0,0
140,DEBIT,$2177.77,C1094131887,14566.0,12388.23,C1543745735,2239650.73,2241828.5,0,0
304,CASH_IN,$7070.19,C1486910592,6072012.54,6079082.72,C1988800726,1422161.79,1415091.6,0,0
160,CASH_OUT,$1284959.39,C2093073106,1284959.39,0.0,C1196198165,814622.86,2099582.25,1,0
19,CASH_OUT,$15925.26,C1542425766,69732.0,53806.74,C178018912,,806370.17,0,0
350,CASH_OUT,$572528.22,C1103968912,,0.0,C1264924549,79554.04,652082.26,0,0
251,CASH_OUT,$173098.6,C47777556,51587.0,0.0,C748816482,1104912.58,1278011.17,0,0
18,CASH_OUT,$9131.0,C895161073,9131.0,0.0,C1762082057,133084.02,142215.02,1,0
41,CASH_IN,$232269.58,C933766413,3556184.08,3788453.66,C1688300048,837122.43,484091.61,0,0
349,PAYMENT,$1156.55,C205130589,417006.59,415850.05,M145439685,0.0,0.0,0,0
307,PAYMENT,$11409.49,C1860397647,,0.0,M463335810,0.0,0.0,0,0
371,PAYMENT,$19073.99,C361973917,256824.0,237750.01,M974918186,0.0,0.0,0,0
163,CASH_OUT,$42620.11,C2081958521,12547.0,0.0,C1662412990,0.0,42620.11,0,0
322,CASH_IN,$186674.56,C1645759357,,292502.56,C928572297,205690.53,19015.98,0,0
378,CASH_OUT,$161623.53,C1159922734,41588.0,0.0,C1449213328,187384.57,349008.11,0,0
207,CASH_OUT,$124086.83,C1908611535,0.0,0.0,C1827696797,4029752.05,4153838.88,0,0
280,PAYMENT,$1549.53,C1786886650,584.0,0.0,M2042817471,0.0,0.0,0,0
204,CASH_OUT,$67669.27,C287235987,0.0,0.0,C636323541,,1001887.81,0,0
357,CASH_OUT,$118997.52,C1482884898,0.0,0.0,C401104044,817711.31,936708.84,0,0
406,TRANSFER,$126192.63,C1857315349,126192.63,0.0,C1301744071,0.0,0.0,1,0
409,CASH_OUT,$10000000.0,C97242201,10000000.0,0.0,C786701128,8496.86,10008496.86,1,0
191,PAYMENT,$16094.19,C241483392,48123.04,32028.85,M967833113,0.0,0.0,0,0
137,TRANSFER,$560533.57,C1336492060,242067.0,0.0,C1712740275,,560533.57,0,0
131,CASH_OUT,$10000000.0,C944451895,10000000.0,0.0,C1941053102,,10179252.82,1,0
240,CASH_OUT,$248962.83,C1321333910,,0.0,C9067919,0.0,248962.83,1,0
210,CASH_IN,$354832.25,C151991419,2780178.68,3135010.93,C456280531,642939.82,288107.58,0,0
300,CASH_OUT,$29500.24,C828345957,293670.74,264170.5,C1508047342,482800.76,719010.77,0,0
406,CASH_IN,$51984.85,C4404543,3569.0,55553.85,C2055990346,0.0,,0,0
404,CASH_OUT,$79436.73,C2097803293,134199.4,54762.67,C81105853,177994.74,257431.47,0,0
259,CASH_OUT,$128080.4,C1581170819,0.0,0.0,C293924043,1333576.38,1461656.79,0,0
187,PAYMENT,$381.54,C1169158386,60397.0,60015.46,M2020315093,0.0,0.0,0,0
309,CASH_OUT,$159788.93,C686211735,0.0,,C977931189,610358.74,770147.68,0,0
131,CASH_OUT,$222510.3,C1640143989,0.0,,C441730242,604723.09,827233.4,0,0
250,CASH_OUT,$328507.34,C1043783720,0.0,0.0,C406690591,1153870.65,1482378.0,0,0
357,CASH_IN,$44861.78,C1784887631,3182258.79,3227120.56,C312193559,178093.75,133231.98,0,0
355,CASH_OUT,$66886.85,C1800691573,90559.0,23672.15,C2144488034,80867.95,147754.8,0,0
691,PAYMENT,$20038.27,C1966012452,0.0,0.0,M2146062564,0.0,0.0,0,0
574,PAYMENT,$6616.17,C1543350339,,18994.83,M592786899,0.0,0.0,0,0
490,TRANSFER,$1048388.34,C996566642,1048388.34,,C1200267069,0.0,0.0,1,0
259,CASH_OUT,$222740.89,C851981252,62808.0,0.0,C931137171,877517.11,1100258.0,0,0
214,CASH_IN,$197134.42,C1317673328,6188149.97,6385284.39,C709590515,588597.69,391463.27,0,0
281,TRANSFER,$7133.97,C157969279,7133.97,,C1713731029,0.0,0.0,1,0
206,CASH_IN,$83892.48,C1682824056,1404005.61,1487898.09,C1012437535,623956.31,540063.83,0,0
258,CASH_IN,$22785.76,C1487103130,7614143.25,7636929.01,C1971057094,58029.25,,0,0
311,PAYMENT,$465.82,C892865638,29937.0,,M24172370,0.0,0.0,0,0
347,CASH_OUT,$604874.99,C113259449,0.0,0.0,C1624174303,6516865.12,7121740.11,0,0
36,TRANSFER,$819503.92,C2020161235,819503.92,0.0,C1827219533,0.0,0.0,1,0
19,CASH_OUT,$10245.41,C1373267702,20035.0,9789.59,C977869926,52819.91,63065.32,0,0
398,PAYMENT,$9027.22,C629025665,22985.0,13957.78,M1676286120,0.0,0.0,0,0
241,CASH_OUT,$1061482.24,C1732153199,1061482.24,0.0,C662070365,122332.23,,1,0
379,CASH_IN,$112589.99,C1815012566,8558320.31,8670910.3,C534605760,419113.47,306523.48,0,0
155,TRANSFER,$2723017.17,C1732090063,2723017.17,0.0,C688711189,0.0,,1,0
18,PAYMENT,$10734.09,C240893946,0.0,0.0,M507924057,0.0,0.0,0,0
557,TRANSFER,$776303.43,C137450034,776303.43,0.0,C97544246,0.0,0.0,1,0
283,TRANSFER,$415875.36,C973522595,45078.0,0.0,C634960157,,415875.36,0,0
131,CASH_OUT,$12104.66,C1996293161,0.0,0.0,C105433570,264508.85,276613.51,0,0
133,PAYMENT,$22723.7,C750031798,73635.0,50911.3,M1684045949,0.0,0.0,0,0
235,CASH_IN,$85050.07,C2026120231,16316.0,101366.07,C1056329784,2333234.47,,0,0
42,CASH_IN,$124720.22,C257095962,7660771.4,7785491.62,C1711601897,2188868.95,2064148.73,0,0
476,PAYMENT,$9152.43,C1975225327,0.0,0.0,M1459788326,,0.0,0,0
108,CASH_OUT,$7060216.94,C1396053431,7060216.94,0.0,C2116038737,194244.35,7254461.29,1,0
207,PAYMENT,$23767.67,C1063206869,0.0,0.0,M424131305,0.0,0.0,0,0
401,CASH_IN,$409764.83,C1228124799,,,C1436245411,0.0,0.0,0,0
374,TRANSFER,$704482.23,C905772662,24962.0,0.0,C1744411867,2295646.38,3000128.61,0,0
163,CASH_OUT,$38250.71,C236663450,102166.0,63915.29,C953269798,3693082.75,3731333.45,0,0
380,CASH_OUT,$1712.65,C1500050562,0.0,0.0,C1944629563,39444.11,41156.76,0,0
259,PAYMENT,$1981.14,C77074273,0.0,,M405020457,0.0,0.0,0,0
549,CASH_OUT,$1571565.56,C823289261,1571565.56,0.0,C651125124,0.0,1571565.56,1,0
38,PAYMENT,$19041.82,C932224300,0.0,0.0,M904747479,,0.0,0,0
694,CASH_OUT,$99150.78,C1714275009,165675.0,,C1740217152,12540.16,111690.94,0,0
254,CASH_OUT,$469921.14,C1815612395,1728.0,0.0,C1153099182,33617.46,325832.61,0,0
36,CASH_OUT,$247815.23,C1676551603,0.0,0.0,C620481726,1722056.36,2036653.74,0,0
261,TRANSFER,$259186.43,C1374344025,259186.43,0.0,C717552851,0.0,0.0,1,0
544,TRANSFER,$25473.11,C199245986,25473.11,0.0,C140137302,0.0,,1,0
138,CASH_OUT,$75817.18,C2101956725,0.0,0.0,C2024471380,270700.68,371654.55,0,0
353,CASH_OUT,$74427.1,C307090095,0.0,0.0,C1553273068,5979950.96,,0,0
132,CASH_OUT,$98071.81,C1113235305,20111.0,0.0,C426714228,282.2,98354.0,0,0
41,CASH_OUT,$393304.94,C193113143,49716.0,0.0,C1107922481,958755.27,1352060.21,0,0
232,TRANSFER,$352878.69,C2075092132,0.0,0.0,C1911090262,574581.65,,0,0
286,CASH_OUT,$209342.72,C748027060,203890.0,,C855848854,99171.34,308514.06,0,0
615,TRANSFER,$368973.39,C1685726737,368973.39,,C22993151,0.0,0.0,1,0
274,CASH_OUT,$135127.08,C935305610,0.0,0.0,C369547655,1152233.33,1287360.41,0,0
205,TRANSFER,$1069495.91,C1651212569,0.0,0.0,C1298098828,2880533.9,,0,0
12,CASH_OUT,$71501.7,C874800348,0.0,0.0,C1658069635,1030567.01,1932120.05,0,0
135,CASH_OUT,$165141.41,C752845204,0.0,0.0,C2123365822,613552.01,778693.42,0,0
285,PAYMENT,$20380.64,C654789037,,2895.4,M223063382,0.0,0.0,0,0
377,PAYMENT,$14167.85,C1974737607,20077.0,,M980245523,0.0,0.0,0,0
170,CASH_OUT,$6302888.93,C1323638722,6302888.93,0.0,C378717851,73921.3,6376810.23,1,0
136,CASH_OUT,$57350.49,C1693272389,0.0,,C1508070151,703172.85,760523.34,0,0
20,CASH_OUT,$300075.33,C67509679,0.0,0.0,C1635258370,2366028.42,2666103.76,0,0
185,TRANSFER,$192148.1,C328683537,0.0,0.0,C258311078,2627162.71,2819310.81,0,0
303,PAYMENT,$53337.11,C265793258,149669.0,96331.89,M114886244,0.0,0.0,0,0
36,PAYMENT,$18104.94,C1049718597,519.0,0.0,M2046498649,0.0,0.0,0,0
659,CASH_OUT,$1467987.57,C1217465014,1467987.57,0.0,C1474379579,0.0,1467987.57,1,0
10,CASH_OUT,$70694.89,C1770286474,0.0,0.0,C1367904567,251922.0,322616.89,0,0
44,TRANSFER,$412167.49,C2030955821,0.0,0.0,C353292294,1732931.6,2145099.09,0,0
380,TRANSFER,$402969.76,C455172882,15131.0,0.0,C2139164161,14201.56,417171.32,0,0
251,TRANSFER,$949006.57,C1109706807,,0.0,C1073615783,2639902.94,3588909.52,0,0
18,PAYMENT,$7926.46,C1264424562,101036.0,93109.54,M2032848589,0.0,0.0,0,0
181,CASH_OUT,$1644749.94,C860545419,1644749.94,0.0,C1340521967,421619.2,,1,0
17,CASH_IN,$43379.12,C880421414,8530541.29,8573920.41,C325041654,61095.0,17715.88,0,0
233,CASH_OUT,$1241879.06,C1522539796,0.0,0.0,C1887684685,2615961.05,3857840.1,0,0
329,PAYMENT,$2642.08,C404284657,0.0,0.0,M263268172,0.0,0.0,0,0
43,CASH_OUT,$52223.98,C910214178,0.0,0.0,C108010790,328504.18,380728.16,0,0
214,CASH_IN,$298919.58,C1746236458,,7378905.63,C1397760129,11591590.2,11292670.62,0,0
188,CASH_OUT,$22588.14,C2079420357,60424.0,37835.86,C398119937,745243.76,767831.9,0,0
356,CASH_IN,$24483.38,C932552219,17738850.91,17763334.28,C1116455297,1054263.14,1029779.76,0,0
306,CASH_OUT,$305984.53,C863483534,5180.0,0.0,C53270060,22944.76,328929.29,0,0
184,CASH_IN,$26625.56,C126615801,39.0,26664.56,C306080137,97361.92,70736.36,0,0
9,CASH_OUT,$129663.64,C685912367,2133.0,0.0,C1368096080,2043.0,261428.66,0,0
180,CASH_IN,$119056.23,C703309251,9095.0,128151.23,C761190849,284127.34,165071.1,0,0
41,CASH_OUT,$292596.28,C2009011632,164.0,0.0,C488929504,54934.71,347530.99,0,0
136,TRANSFER,$1457343.37,C1105946611,,0.0,C704248437,0.0,0.0,1,0
8,TRANSFER,$2029209.07,C781304389,0.0,0.0,C1060041730,6378753.86,16532032.16,0,0
329,CASH_OUT,$206405.69,C1217030391,300070.0,93664.31,C889966408,319361.0,525766.69,0,0
538,TRANSFER,$902819.04,C975168559,0.0,0.0,C1468845776,979608.12,1882427.16,0,0
136,PAYMENT,$9301.26,C1565428494,0.0,0.0,M1989710874,0.0,0.0,0,0
304,CASH_OUT,$310758.5,C557633400,1125.0,0.0,C726565588,3081215.73,3391974.23,0,0
